"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe_ID","SYMBOL","GENENAME","ENTREZID","Direction"
-4.174115,6.65974166666667,-28.2760015732272,3.20148558214214e-07,6.58023860670289e-05,7.83078702046453,"8151952","NIPAL2","NIPA like domain containing 2","79815","Downregulated"
2.8457,8.38354666666667,28.1743124671272,3.26585356356109e-07,6.6239442253413e-05,7.81145446276565,"8067652","EEF1A2","eukaryotic translation elongation factor 1 alpha 2","1917","Upregulated"
4.20858,5.080285,28.1180972964268,3.30209157462905e-07,6.6239442253413e-05,7.80072711847065,"8167866","PAGE2","PAGE family member 2","203569","Upregulated"
-3.332975,7.85420666666667,-28.1101067774641,3.30728089314772e-07,6.6239442253413e-05,7.79919999331541,"8154512","ADAMTSL1","ADAMTS like 1","92949","Downregulated"
2.852665,9.41746,28.0971740182558,3.31570025865582e-07,6.6239442253413e-05,7.79672709429823,"8085984","OSBPL10","oxysterol binding protein like 10","114884","Upregulated"
4.786995,6.91803166666667,28.0406506043259,3.35279542132186e-07,6.6239442253413e-05,7.78590130516312,"8045257","POTEG","POTE ankyrin domain family member G","404785","Upregulated"
3.056035,7.69224166666667,28.0394503709091,3.35358839876506e-07,6.6239442253413e-05,7.7856711122345,"7977452","DUXAP9","double homeobox A pseudogene 9","503638","Upregulated"
3.62129,5.52543333333333,28.0267328148301,3.36200430694261e-07,6.6239442253413e-05,7.78323120389864,"8168646","TGIF2LX","TGFB induced factor homeobox 2 like X-linked","90316","Upregulated"
-3.65389,6.263175,-27.910579927302,3.44003238759228e-07,6.70527913960825e-05,7.76087845227288,"8176276","ATRX","ATRX chromatin remodeler","546","Downregulated"
-2.777955,7.16405166666667,-27.9053997972571,3.44356168085116e-07,6.70527913960825e-05,7.75987869411372,"8180376","AKR1C1","aldo-keto reductase family 1 member C1","1645","Downregulated"
-2.715245,11.1380683333333,-27.8429102559371,3.4864747633902e-07,6.7423561333214e-05,7.74779883303939,"8046922","COL3A1","collagen type III alpha 1 chain","1281","Downregulated"
-3.598435,9.33246833333333,-27.8078884574154,3.51080066089397e-07,6.7423561333214e-05,7.74101301001045,"8103822","VEGFC","vascular endothelial growth factor C","7424","Downregulated"
-3.595465,7.25812666666667,-27.7584183715978,3.54550401477653e-07,6.7423561333214e-05,7.73140834014492,"8035517","COMP","cartilage oligomeric matrix protein","1311","Downregulated"
-2.878605,10.524465,-27.7376230877531,3.56021255889471e-07,6.7423561333214e-05,7.72736413422363,"8131844","GPNMB","glycoprotein nmb","10457","Downregulated"
3.59794,5.52578166666667,27.7103720168879,3.57959632494718e-07,6.7423561333214e-05,7.72205833759746,"8176397","TGIF2LX","TGFB induced factor homeobox 2 like X-linked","90316","Upregulated"
-3.119625,9.66180833333333,-27.6968886899378,3.58923304580233e-07,6.7423561333214e-05,7.71943056992031,"8155169","RECK","reversion inducing cysteine rich protein with kazal motifs","8434","Downregulated"
2.9907,7.66539166666667,27.6758276670098,3.60434691332915e-07,6.7423561333214e-05,7.71532259149908,"8074168","DUXAP9","double homeobox A pseudogene 9","503638","Upregulated"
2.832335,7.26553,27.5450583820767,3.69988700637562e-07,6.88240992465302e-05,7.68972295491297,"8162533","PTCH1","patched 1","5727","Upregulated"
-4.194125,7.280665,-27.5156172163111,3.72180657317386e-07,6.8847218592761e-05,7.68393733097526,"7947512","PAMR1","peptidase domain containing associated with muscle regeneration 1","25891","Downregulated"
-2.670835,8.75944666666667,-27.457964310571,3.76517535848619e-07,6.92646651444833e-05,7.67258396870419,"8114536","STING1","stimulator of interferon response cGAMP interactor 1","340061","Downregulated"
3.37106,7.12451,27.4034984395733,3.80669492152126e-07,6.9643692748293e-05,7.66182928266572,"7979710","PLEK2","pleckstrin 2","26499","Upregulated"
2.792365,6.04598333333333,27.3239044413413,3.86834452110912e-07,7.02091239645995e-05,7.64606208441278,"7971461","LCP1","lymphocyte cytosolic protein 1","3936","Upregulated"
3.36521,6.71213833333333,27.3093142722299,3.87977259497442e-07,7.02091239645995e-05,7.64316527853691,"8124562","ZSCAN31","zinc finger and SCAN domain containing 31","64288","Upregulated"
-3.33578,6.56952666666667,-27.2363261732657,3.93754316936826e-07,7.08498549821942e-05,7.62864321275624,"7927827","MYPN","myopalladin","84665","Downregulated"
4.528025,6.78075,27.2050784061946,3.96258559542225e-07,7.08498549821942e-05,7.62241035046826,"8055222","POTEG","POTE ankyrin domain family member G","404785","Upregulated"
-3.242185,8.38321333333333,-27.1847053389538,3.97901398974992e-07,7.08498549821942e-05,7.61834155013257,"8107100","RGMB","repulsive guidance molecule BMP co-receptor b","285704","Downregulated"
3.436825,5.58836333333333,27.1471348272735,4.00952105604464e-07,7.09473103287692e-05,7.61082765304174,"7972239","SLITRK6","SLIT and NTRK like family member 6","84189","Upregulated"
-2.70438,9.26548333333333,-27.1256359566439,4.02710203686139e-07,7.09473103287692e-05,7.60652185135552,"7989277","MYO1E","myosin IE","4643","Downregulated"
-2.56448,10.58704,-27.046923253312,4.09225046111797e-07,7.17156124230764e-05,7.59071895239541,"8095080","PDGFRA","platelet derived growth factor receptor alpha","5156","Downregulated"
-3.599115,7.04131666666667,-26.8816158285711,4.23315973241275e-07,7.36162375091329e-05,7.5573336907861,"7921882","OLFML2B","olfactomedin like 2B","25903","Downregulated"
-2.77805,8.20502666666667,-26.868110731574,4.24492224577395e-07,7.36162375091329e-05,7.55459435496358,"8136341","BPGM","bisphosphoglycerate mutase","669","Downregulated"
-2.715275,10.1324416666667,-26.8414853279141,4.2682251718634e-07,7.36368360349926e-05,7.54918845832561,"8053417","CAPG","capping actin protein, gelsolin like","822","Downregulated"
-2.70778,9.45073166666667,-26.7882389088807,4.31528104190104e-07,7.40649035320509e-05,7.53835651536566,"7969861","ITGBL1","integrin subunit beta like 1","9358","Downregulated"
3.220275,6.79807166666667,26.7444109607105,4.35447275645461e-07,7.43542971136765e-05,7.5294194665703,"8131957","SNX10","sorting nexin 10","29887","Upregulated"
-6.318395,9.00779166666667,-26.6855585272106,4.40776156221454e-07,7.48802228250293e-05,7.51738865136727,"7982377","GREM1","gremlin 1, DAN family BMP antagonist","26585","Downregulated"
3.534815,8.68912,26.6286317727846,4.4600395464576e-07,7.50029983729287e-05,7.5057185469751,"7905067","H4C15","H4 clustered histone 15","554313","Upregulated"
3.534815,8.68912,26.6286317727846,4.4600395464576e-07,7.50029983729287e-05,7.5057185469751,"7919627","H4C15","H4 clustered histone 15","554313","Upregulated"
-3.5157,5.84410833333333,-26.5279834192807,4.55426825098191e-07,7.59005498020102e-05,7.48500575029755,"8128553","POPDC1","popeye domain cAMP effector 1","11149","Downregulated"
-2.80281,8.04347333333333,-26.5225040310494,4.55946514657119e-07,7.59005498020102e-05,7.48387519427774,"8040113","ASAP2","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2","8853","Downregulated"
-2.961495,7.62667833333333,-26.4990414341105,4.58179731213144e-07,7.59005498020102e-05,7.47903074825373,"7937039","EBF3","EBF transcription factor 3","253738","Downregulated"
-6.857555,7.519355,-26.3849969038343,4.69220095518871e-07,7.65701386869463e-05,7.455403784678,"7915592","RNU5D-1","RNA, U5D small nuclear 1","26830","Downregulated"
3.787405,7.224565,26.3773310332304,4.69973390733586e-07,7.65701386869463e-05,7.45381087077408,"7997139","CALB2","calbindin 2","794","Upregulated"
-3.040025,6.963525,-26.3709873106303,4.70597841641235e-07,7.65701386869463e-05,7.45249223595627,"8163002","KLF4","KLF transcription factor 4","9314","Downregulated"
3.04383,4.91476,26.3485810065924,4.72811270271049e-07,7.65701386869463e-05,7.44783146720391,"8167742","XAGE5","X antigen family member 5","170627","Upregulated"
3.650255,6.037215,26.3394196997688,4.73719811680059e-07,7.65701386869463e-05,7.44592433029517,"8112649","FAM169A","family with sequence similarity 169 member A","26049","Upregulated"
3.114465,8.01960166666667,26.3003613819492,4.77616448593814e-07,7.68270284484456e-05,7.43778378925091,"8113761","ZNF608","zinc finger protein 608","57507","Upregulated"
3.32136,6.34612666666667,26.2689375206552,4.80778881087918e-07,7.6963915401848e-05,7.43122304965692,"7960947","A2M","alpha-2-macroglobulin","2","Upregulated"
3.327525,5.77409,26.1522119787837,4.92744029294009e-07,7.85019040354192e-05,7.40676365241043,"8095986","ANXA3","annexin A3","306","Upregulated"
2.704495,9.71607666666667,26.0561405314782,5.02855953301228e-07,7.97314032241475e-05,7.38652618396073,"8062766","MYBL2","MYB proto-oncogene like 2","4605","Upregulated"
-2.929575,9.08264833333333,-25.9737535250589,5.11722794487158e-07,8.04009927338582e-05,7.36909453309782,"7944082","TAGLN","transgelin","6876","Downregulated"
3.28924,5.53394,25.9694401302251,5.12192074686972e-07,8.04009927338582e-05,7.36817993181509,"8155602","ANKRD20A2P","ankyrin repeat domain 20 family member A2, pseudogene","441430","Upregulated"
4.031905,4.55711,25.9278992719216,5.16737617354286e-07,8.04009927338582e-05,7.35936168808994,"8155414","ANKRD20A8P","ankyrin repeat domain 20 family member A8, pseudogene","729171","Upregulated"
4.031905,4.55711,25.9278992719216,5.16737617354286e-07,8.04009927338582e-05,7.35936168808994,"8161384","ANKRD20A8P","ankyrin repeat domain 20 family member A8, pseudogene","729171","Upregulated"
2.833675,5.45079166666667,25.8877009399577,5.2118158761338e-07,8.04161646733002e-05,7.35081110456589,"7939314","EHF","ETS homologous factor","26298","Upregulated"
-2.564125,8.07435166666667,-25.8833493070258,5.21665362327923e-07,8.04161646733002e-05,7.34988444453946,"8007446","IFI35","interferon induced protein 35","3430","Downregulated"
-3.928835,8.68559333333333,-25.8158206625023,5.29240836999972e-07,8.06111551989813e-05,7.33547881080167,"7920271","S100A4","S100 calcium binding protein A4","6275","Downregulated"
3.091745,5.05447833333333,25.794166268061,5.31697466393092e-07,8.06111551989813e-05,7.33084910269954,"8170241","SPANXB1","SPANX family member B1","728695","Upregulated"
3.091745,5.05447833333333,25.794166268061,5.31697466393092e-07,8.06111551989813e-05,7.33084910269954,"8170244","SPANXB1","SPANX family member B1","728695","Upregulated"
3.206265,6.300435,25.7742456407266,5.33969281454277e-07,8.06111551989813e-05,7.32658566363961,"8077366","LRRN1","leucine rich repeat neuronal 1","57633","Upregulated"
2.917515,6.06500666666667,25.7649338914575,5.35035147279781e-07,8.06111551989813e-05,7.32459129943005,"8053744","ANKRD20A8P","ankyrin repeat domain 20 family member A8, pseudogene","729171","Upregulated"
-2.68707,9.32994666666667,-25.7249268811699,5.39643160263502e-07,8.06342620482296e-05,7.31601217339339,"8164269","ENG","endoglin","2022","Downregulated"
2.987045,8.379605,25.7162718337627,5.4064619466016e-07,8.06342620482296e-05,7.31415392768517,"8112615","ENC1","ectodermal-neural cortex 1","8507","Upregulated"
3.558035,8.90966333333333,25.7007243778272,5.42453515295776e-07,8.06342620482296e-05,7.31081386077548,"8005733","LOC101930665","uncharacterized LOC101930665","101930665","Upregulated"
-2.641995,8.53289166666667,-25.6095735291959,5.53193778599756e-07,8.18653033157158e-05,7.29117964487735,"7914557","SYNC","syncoilin, intermediate filament protein","81493","Downregulated"
-2.58078,8.87301833333333,-25.5317924491197,5.62557309997587e-07,8.28826139424321e-05,7.27435443300733,"7906900","DDR2","discoidin domain receptor tyrosine kinase 2","4921","Downregulated"
-2.707515,9.92526166666667,-25.4574191217802,5.71685771305719e-07,8.35934319269527e-05,7.25820495469124,"8016390","COPZ2","coat protein complex I subunit zeta 2","51226","Downregulated"
4.904265,6.70691833333333,25.4481674939724,5.72833467041371e-07,8.35934319269527e-05,7.25619183425699,"8055153","POTEG","POTE ankyrin domain family member G","404785","Upregulated"
2.376815,5.57361,25.4170880004124,5.7670891689023e-07,8.35934319269527e-05,7.24942220143313,"7968154","ATP8A2","ATPase phospholipid transporting 8A2","51761","Upregulated"
-2.450375,10.7301583333333,-25.4007811699632,5.7875464992178e-07,8.35934319269527e-05,7.24586607370327,"7908940","ATP2B4","ATPase plasma membrane Ca2+ transporting 4","493","Downregulated"
-2.591285,9.420805,-25.3567544611104,5.84320772297712e-07,8.35934319269527e-05,7.23625034143907,"8029950","EHD2","EH domain containing 2","30846","Downregulated"
2.4274,8.58260666666667,25.3501300627511,5.85163718494306e-07,8.35934319269527e-05,7.23480168498295,"7896822","AGRN","agrin","375790","Upregulated"
-2.697935,9.98288833333333,-25.3289710719128,5.8786578881716e-07,8.35934319269527e-05,7.23017129695693,"8001800","CDH11","cadherin 11","1009","Downregulated"
-4.667525,5.94880833333333,-25.3180312103581,5.8926860976337e-07,8.35934319269527e-05,7.22777530731267,"8140840","STEAP4","STEAP4 metalloreductase","79689","Downregulated"
-2.43267,8.28980166666667,-25.3101799671253,5.90277808479277e-07,8.35934319269527e-05,7.2260549569571,"8091243","PCOLCE2","procollagen C-endopeptidase enhancer 2","26577","Downregulated"
-5.628195,4.68779333333333,-25.2930458541492,5.92487309209864e-07,8.35934319269527e-05,7.2222981988021,"7976812","SNORD113-4","small nucleolar RNA, C/D box 113-4","767564","Downregulated"
-3.240425,10.1341916666667,-25.2671023923187,5.95851385878318e-07,8.37133485046006e-05,7.21660376367443,"8170648","BGN","biglycan","633","Downregulated"
2.761165,8.407305,25.2121635703511,6.03049876486076e-07,8.43687047788103e-05,7.20452041341061,"8084880","HES1","hes family bHLH transcription factor 1","3280","Upregulated"
2.53362,8.29926333333333,25.1036535637888,6.17571052833929e-07,8.60387587707587e-05,7.18055584302258,"8112260","DEPDC1B","DEP domain containing 1B","55789","Upregulated"
-3.737065,6.800695,-25.0220591404156,6.28762169937477e-07,8.62964608647983e-05,7.16244879544855,"7902452","AK5","adenylate kinase 5","26289","Downregulated"
-3.64601,9.37752333333333,-24.9267945233746,6.42132040654003e-07,8.62964608647983e-05,7.14121315710622,"8015187","KRTAP1-4","keratin associated protein 1-4","728255","Downregulated"
-2.817205,6.85494833333333,-24.9163526974827,6.43617772288653e-07,8.62964608647983e-05,7.13887929722459,"8008547","TOM1L1","target of myb1 like 1 membrane trafficking protein","10040","Downregulated"
3.2493,5.56209166666667,24.9060058191243,6.4509399192935e-07,8.62964608647983e-05,7.13656543759923,"7961540","RERG","RAS like estrogen regulated growth inhibitor","85004","Upregulated"
2.454505,6.84522166666667,24.9050607242537,6.45229030179938e-07,8.62964608647983e-05,7.13635402656238,"7927215","ALOX5","arachidonate 5-lipoxygenase","240","Upregulated"
-2.88306,7.10424833333333,-24.889301925608,6.47485615295981e-07,8.62964608647983e-05,7.13282739808352,"8145766","NRG1","neuregulin 1","3084","Downregulated"
-3.89411,7.39538666666667,-24.8158226805154,6.58131074804867e-07,8.62964608647983e-05,7.11634626556122,"7949588","CD248","CD248 molecule","57124","Downregulated"
-2.67414,8.03411166666667,-24.8120619526923,6.586814440008e-07,8.62964608647983e-05,7.11550108858067,"8043995","IL1R1","interleukin 1 receptor type 1","3554","Downregulated"
2.857155,5.82789333333333,24.7748281461893,6.64159852210341e-07,8.62964608647983e-05,7.10712450870895,"8155574","ANKRD20A2P","ankyrin repeat domain 20 family member A2, pseudogene","441430","Upregulated"
-2.945675,8.77838833333333,-24.7516151910615,6.6760247405957e-07,8.62964608647983e-05,7.10189418363935,"7966122","TMEM119","transmembrane protein 119","338773","Downregulated"
4.07005,7.00485166666667,24.7333431908156,6.7032712033896e-07,8.62964608647983e-05,7.09777279325991,"8167701","XAGE1A","X antigen family member 1A","653220","Upregulated"
4.07005,7.00485166666667,24.7333431908156,6.7032712033896e-07,8.62964608647983e-05,7.09777279325991,"8167710","XAGE1A","X antigen family member 1A","653220","Upregulated"
4.07005,7.00485166666667,24.7333431908156,6.7032712033896e-07,8.62964608647983e-05,7.09777279325991,"8172739","XAGE1A","X antigen family member 1A","653220","Upregulated"
4.07005,7.00485166666667,24.7333431908156,6.7032712033896e-07,8.62964608647983e-05,7.09777279325991,"8172757","XAGE1A","X antigen family member 1A","653220","Upregulated"
4.07005,7.00485166666667,24.7333431908156,6.7032712033896e-07,8.62964608647983e-05,7.09777279325991,"8172766","XAGE1A","X antigen family member 1A","653220","Upregulated"
2.999775,8.1737,24.7293671037068,6.7092175311197e-07,8.62964608647983e-05,7.09687544709918,"8115490","ADAM19","ADAM metallopeptidase domain 19","8728","Upregulated"
2.707145,6.77725,24.7256612449349,6.71476532399895e-07,8.62964608647983e-05,7.0960389236793,"8003060","SDR42E1","short chain dehydrogenase/reductase family 42E, member 1","93517","Upregulated"
-5.79574,7.79737,-24.7038510646583,6.74752563630978e-07,8.62964608647983e-05,7.09111250500107,"8007228","ATP6V0A1","ATPase H+ transporting V0 subunit a1","535","Downregulated"
2.42316,7.465955,24.6759584428475,6.7896970599329e-07,8.62964608647983e-05,7.0848042023681,"7974835","PRKCH","protein kinase C eta","5583","Upregulated"
2.995675,6.456945,24.6718900659188,6.79587404487646e-07,8.62964608647983e-05,7.08388333122542,"8016994","RNF43","ring finger protein 43","54894","Upregulated"
2.877725,5.84418333333333,24.6557603785295,6.82042888952123e-07,8.62964608647983e-05,7.08023051535657,"8155397","ANKRD20A2P","ankyrin repeat domain 20 family member A2, pseudogene","441430","Upregulated"
2.877725,5.84418333333333,24.6557603785295,6.82042888952123e-07,8.62964608647983e-05,7.08023051535657,"8161388","ANKRD20A2P","ankyrin repeat domain 20 family member A2, pseudogene","441430","Upregulated"
