"logFC","AveExpr","t","P.Value","adj.P.Val","B"
0.15631,5.815805,1.17682539722817,0.287187637378579,0.494083226299191,-6.98624561100743
-0.712454999999999,3.53628166666667,-1.17674508107818,0.287217183805482,0.494108528502771,-6.98633466988432
-0.259635,2.11568166666667,-1.17646987170446,0.287318446882459,0.494245244289648,-6.98663980920532
0.193715000000003,6.12366833333333,1.1764484194517,0.287326341523702,0.494245244289648,-6.98666359266294
0.249195,7.88222666666667,1.17637751413427,0.287352436721201,0.494264597866816,-6.98674220137096
0.141134999999998,7.62508666666667,1.17597115717693,0.2875020274416,0.494476139182469,-6.98719265143422
0.141285000000001,7.29630333333333,1.17593742346937,0.287514448746276,0.494476139182469,-6.98723004132804
-0.314455000000001,5.06821833333333,-1.17592242197674,0.287519972691587,0.494476139182469,-6.987246668532
-0.136429999999999,8.720095,-1.17579081252929,0.287568438709109,0.494533948130214,-6.98739253502962
0.18989,3.99546166666667,1.17570617088129,0.287599612279838,0.494562014671372,-6.9874863405962
0.11498,4.59773833333333,1.17565220275069,0.287619490305786,0.494570655273279,-6.98754614959002
-0.209875000000001,6.09848666666667,-1.17546249516114,0.287689374565079,0.49465802724589,-6.98775637576405
-0.163645,7.79106833333333,-1.17543361774797,0.287700013684233,0.49465802724589,-6.98778837474196
0.12611,2.59272666666667,1.17516867182972,0.287797641930969,0.494800334764056,-6.98808193849625
-0.174764999999999,4.75423166666667,-1.17446233532987,0.288058055821333,0.495222484752319,-6.98886437473303
-0.21749,5.81275333333333,-1.17434022259088,0.28810309735878,0.495249247201002,-6.98899961505295
0.191775,2.51527666666667,1.17433948287793,0.288103370222044,0.495249247201002,-6.98900043426206
0.145835,5.23218666666667,1.17415867685463,0.288170072168793,0.495338335295251,-6.98920066200664
-0.146480000000001,4.37821333333333,-1.17410696434487,0.288189152120882,0.495345560508415,-6.98925792593137
-0.155790000000001,9.87612333333333,-1.17405756992722,0.288207377807756,0.495351316722492,-6.98931262149655
0.214549999999999,9.59449166666667,1.17396787888812,0.288240474806621,0.495382630826678,-6.98941193489041
0.13142,8.16393833333333,1.17392192734819,0.288257432716502,0.495386205788974,-6.98946281449675
0.333340000000001,5.16190666666667,1.17375577949573,0.288318754969814,0.495452113623399,-6.98964677085206
-0.522829999999998,4.87579166666667,-1.17373738970846,0.288325543012301,0.495452113623399,-6.98966713077952
0.269625000000002,5.03671,1.17338987992305,0.288453841950782,0.495647000486902,-6.99005183399289
-0.135135,2.44741333333333,-1.1732608380187,0.288501496198422,0.495680275867604,-6.99019466959034
-0.197194999999999,5.72937333333333,-1.17324344841322,0.288507918576436,0.495680275867604,-6.99021391730206
0.197605,3.443475,1.1731830920766,0.288530210509929,0.495680275867604,-6.99028072147394
0.137235000000001,6.80087666666667,1.17317620597819,0.288532753907737,0.495680275867604,-6.99028834307906
-0.149240000000001,7.247115,-1.17284766670231,0.288654123299086,0.495863196795628,-6.99065194245268
-0.197510000000001,5.64841666666667,-1.17261056573975,0.288741740919006,0.495926646878233,-6.99091430755988
-0.132765000000001,8.82757166666667,-1.17261029881525,0.288741839570518,0.495926646878233,-6.99091460290835
0.44024,5.55824833333333,1.17257931128993,0.288753292319178,0.495926646878233,-6.99094888992439
-0.151625000000001,6.153075,-1.17254791905652,0.288764895046196,0.495926646878233,-6.99098362418445
-0.62448,2.68897666666667,-1.17250810721524,0.288779610283598,0.495926646878233,-6.99102767360059
-0.304304999999999,3.62049166666667,-1.17250590752523,0.288780423351115,0.495926646878233,-6.99103010739948
-0.146115,4.48826833333333,-1.17246139076248,0.288796878429434,0.495929327543314,-6.99107936140644
-0.230359999999999,4.50619666666667,-1.17239185642906,0.28882258257324,0.495945458080286,-6.99115629297041
0.179320000000001,9.05636166666667,1.17232998779465,0.288845454672262,0.495945458080286,-6.99122474102851
0.58724,4.79297333333333,1.17231510851805,0.288850955598131,0.495945458080286,-6.99124120231802
-0.122939999999999,5.23211,-1.17210259204742,0.288929533663228,0.496054794389219,-6.99147630048712
0.132335000000001,9.252795,1.17188561251784,0.289009781053804,0.496166985292524,-6.99171630944954
-0.114870000000002,8.4589,-1.17172407845803,0.289069535110979,0.496243983841527,-6.99189497076454
0.166144999999999,7.14131166666667,1.1715201864915,0.289144973321818,0.496311088618913,-6.99212045994201
-0.1713,6.35432333333333,-1.17145855736435,0.289167778905896,0.496311088618913,-6.99218861246369
-0.120819999999998,8.13032833333333,-1.17144349894856,0.289173351442464,0.496311088618913,-6.99220526447223
0.18054,4.685915,1.17139761883431,0.289190330469575,0.496311088618913,-6.99225599916317
0.119955,3.73117833333333,1.17135843684747,0.28920483137902,0.496311088618913,-6.99229932604886
-0.14797,6.93686833333333,-1.17129619108522,0.289227869284362,0.496311088618913,-6.99236815473327
-0.14797,6.93686833333333,-1.17129619108522,0.289227869284362,0.496311088618913,-6.99236815473327
-0.14797,6.93686833333333,-1.17129619108522,0.289227869284362,0.496311088618913,-6.99236815473327
-0.44263,6.14697333333333,-1.17113508644679,0.289287503430216,0.496375306677633,-6.99254628706318
0.318009999999999,6.89890166666667,1.17109625491288,0.289301878819853,0.496375306677633,-6.99258922062203
0.195009999999998,7.29579166666667,1.17107427720255,0.289310015217372,0.496375306677633,-6.99261351959885
0.147695000000001,1.926965,1.17100072725989,0.289337245681407,0.496396448343662,-6.9926948358211
-0.565695000000001,5.58970333333333,-1.17093958872205,0.289359882748901,0.496409707655736,-6.99276242774934
-0.287965000000001,3.763635,-1.17084788791794,0.289393838632977,0.49644238253283,-6.99286380390807
-0.191359999999999,5.17215833333333,-1.17076051057266,0.28942619679439,0.49644810871712,-6.99296039598263
-0.25998,5.935765,-1.17075835252091,0.289426996018162,0.49644810871712,-6.99296278156537
-0.112105,9.818785,-1.1705460264043,0.28950563928809,0.496557423962063,-6.99319748099633
0.251945,4.41370833333333,1.17047735407876,0.289531078725936,0.496575477919929,-6.99327338399191
0.213220000000002,6.47854,1.17038084732175,0.289566832609224,0.496611219438028,-6.99338004762863
0.175474999999998,6.13964,1.17026080473076,0.289611311398206,0.49666191984065,-6.99351271672561
-0.149249999999999,13.6713833333333,-1.17021119477877,0.289629694856459,0.496667865768941,-6.99356754242946
0.11173,8.38254666666667,1.16997281653607,0.289718042363157,0.496793781881041,-6.99383096304307
-0.236454999999999,3.69121333333333,-1.1695663048736,0.289868757130153,0.4970155509358,-6.99428010525198
0.189895,5.17295333333333,1.16954346744575,0.289877226151703,0.4970155509358,-6.99430533482531
-0.207175,2.70411,-1.16950199436343,0.289892606558717,0.497016328746491,-6.99435115131566
0.130739999999999,4.35770333333333,1.16937163620268,0.289940954842118,0.497049651590793,-6.99449515528195
-0.330555,2.461635,-1.16936909300154,0.289941898154428,0.497049651590793,-6.99449796460724
0.18341,3.02205333333333,1.16910920319676,0.290038309276372,0.497116821735611,-6.99478503018281
0.134695,4.68672666666667,1.16906067315391,0.290056315503374,0.497116821735611,-6.99483863057077
-0.259629999999999,6.28816,-1.16904483275349,0.290062193017447,0.497116821735611,-6.99485612566106
-0.14476,4.12245,-1.16899930271817,0.290079087319843,0.497116821735611,-6.99490641097092
-0.151994999999999,4.19037833333333,-1.16896273432519,0.290092656946181,0.497116821735611,-6.99494679780422
-0.346835,2.85954,-1.16894873953108,0.290097850213557,0.497116821735611,-6.99496225372074
-0.200555,6.79810333333333,-1.16894154923805,0.29010051845946,0.497116821735611,-6.99497019467072
-0.200555,6.79810333333333,-1.16894154923805,0.29010051845946,0.497116821735611,-6.99497019467072
-0.16468,4.96971,-1.16869410636804,0.290192354979635,0.497248602498812,-6.99524345225337
-0.36796,5.75872666666667,-1.16862192473835,0.290219149376623,0.497268924859436,-6.99532315771147
-0.11362,6.06707333333333,-1.16854460191936,0.290247854599185,0.497292519017653,-6.9954085369471
0.16004,6.803735,1.16834312114853,0.290322663599914,0.497395098013189,-6.9956309943486
-0.236965000000001,6.54591166666667,-1.16817311935867,0.290385797558536,0.497416446385859,-6.99581867737502
-0.126975,9.91472,-1.16815843502288,0.290391251471665,0.497416446385859,-6.99583488819745
0.881154999999999,3.52802666666667,1.16814208860125,0.290397322804787,0.497416446385859,-6.99585293374023
0.198149999999999,5.14883166666667,1.16811593553532,0.29040703671729,0.497416446385859,-6.9958818049567
0.125459999999999,9.67976666666667,1.16808434996055,0.290418768776265,0.497416446385859,-6.99591667277439
0.179615000000002,7.083705,1.1680682285929,0.290424757010766,0.497416446385859,-6.99593446918838
-0.316790000000001,8.46017833333333,-1.16795921281942,0.290465253402296,0.497423298392556,-6.99605480804643
0.131759999999998,5.78764333333333,1.16794898449778,0.290469053195963,0.497423298392556,-6.99606609839918
-0.17057,6.06427666666667,-1.16793681384963,0.290473574614676,0.497423298392556,-6.99607953267691
0.15083,3.66427166666667,1.16753350423499,0.290623439340193,0.497654340946793,-6.99652466840077
0.128204999999999,5.82896166666667,1.1674443244741,0.290656586434395,0.497685506454081,-6.99662308418439
-0.38976,1.99959666666667,-1.16731552177765,0.290704466691785,0.497741894761987,-6.99676521847516
-0.127605,3.46883666666667,-1.16710786295155,0.290781674768328,0.49784848954962,-6.99699435083071
0.725030000000001,4.93417333333333,1.16701801683328,0.290815085278738,0.497880091239968,-6.99709348008407
-0.329084999999999,4.10456,-1.16695791677773,0.290837436161304,0.497881967523678,-6.99715978725487
-0.322225,4.99333166666667,-1.16693465700207,0.290846086743642,0.497881967523678,-6.99718544873806
0.142710000000001,8.79425166666667,1.16653768739165,0.290993758690068,0.498109149861361,-6.99762336002117
-0.136234999999998,8.086095,-1.16631853394593,0.29107531113317,0.498208581899887,-6.99786507731039
-0.170685000000001,4.158925,-1.16630117492847,0.291081771699565,0.498208581899887,-6.99788422242088
0.154020000000001,8.56117333333333,1.16620018148194,0.291119361243819,0.498247307701642,-6.99799560379712
0.120935000000001,9.60448833333333,1.16579822612783,0.291269009761592,0.498458193666055,-6.99843884533504
-0.331935,6.09669166666667,-1.16578880174219,0.291272519270818,0.498458193666055,-6.99844923661988
0.19532,6.68120833333333,1.16573057521801,0.291294202823643,0.498469681951836,-6.99851343579215
0.72502,2.41410166666667,1.16559293608881,0.29134546517235,0.498508440676319,-6.9986651856744
0.17597,4.280705,1.1655893639775,0.29134679567412,0.498508440676319,-6.99866912385368
-0.151060000000001,5.71798333333333,-1.16527365102947,0.291464409800663,0.498663755612235,-6.99901716198389
0.157854999999999,6.12425666666667,1.16526530391861,0.291467519948503,0.498663755612235,-6.99902636296208
-0.25673,5.24420666666667,-1.16513848138829,0.291514777770132,0.498718982449371,-6.99916615388042
-0.12375,1.89169166666667,-1.16491860800949,0.291596724780916,0.498833546292138,-6.99940848880379
0.19668,4.38016833333333,1.16466104800188,0.291692742952307,0.498972168614588,-6.9996923250136
-0.118729999999999,5.94030333333333,-1.16459318593436,0.29171804642612,0.498989817725805,-6.99976710401261
0.137809999999999,5.68945333333333,1.16452204672488,0.29174457387195,0.499009558545967,-6.99984549134209
0.166255,6.71443166666667,1.16411214247852,0.291897465672015,0.499208358708679,-7.00029710265323
-0.152499999999998,11.25515,-1.16408334936957,0.291908207929039,0.499208358708679,-7.00032882178487
-0.210765,3.132175,-1.16402523626628,0.291929890056145,0.499208358708679,-7.00039283902619
-0.25458,1.66290833333333,-1.16399444538526,0.291941378765745,0.499208358708679,-7.00042675739317
0.138315000000001,4.92867166666667,1.1639474214958,0.291958925097764,0.499208358708679,-7.00047855653373
-0.359755,2.89451333333333,-1.16393177491954,0.291964763609309,0.499208358708679,-7.00049579172983
-0.761564999999998,3.42183666666667,-1.16391967428597,0.29196927902341,0.499208358708679,-7.00050912086201
0.263389999999999,4.76712166666667,1.16388895438406,0.291980742584963,0.499208358708679,-7.00054295917782
0.14682,8.54157,1.16376789630377,0.292025920888275,0.499259965486594,-7.00067630072916
0.163989999999998,7.54645333333333,1.16366454702702,0.292064495128321,0.499297578138578,-7.00079012994321
-0.192165,5.79564666666667,-1.16362860361501,0.292077911733286,0.499297578138578,-7.00082971668991
0.209725000000001,5.00381166666667,1.16357515676692,0.292097862833978,0.49930604952939,-7.00088857970168
0.131880000000001,9.34083833333333,1.16331502553337,0.292194983675179,0.499446425638215,-7.00117504850656
-0.180829999999999,5.30015666666667,-1.16324600176758,0.292220758604553,0.499462043856435,-7.0012510542071
-0.28268,3.93850333333333,-1.16314532476844,0.292258357039859,0.499462043856435,-7.00136191003593
0.54529,4.06386833333333,1.16314008113075,0.292260315422599,0.499462043856435,-7.00136768366573
-0.137099999999999,7.57075833333333,-1.16312988959661,0.29226412176769,0.499462043856435,-7.0013789052473
0.2242,6.41041833333333,1.16289886126101,0.292350417965013,0.499583878213037,-7.00163326734156
0.218194999999999,4.18313833333333,1.16272872972605,0.292413981401194,0.49966685511216,-7.00182056245353
-0.158375,5.40456,-1.16259325382619,0.292464605560275,0.499727714442473,-7.00196969381381
-0.147145000000001,5.747345,-1.16246932390349,0.292510921887375,0.499737531780813,-7.00210610615488
-0.147145000000001,5.747345,-1.16246932390349,0.292510921887375,0.499737531780813,-7.00210610615488
-0.36007,8.13328333333333,-1.16245740521411,0.292515376592727,0.499737531780813,-7.00211922484758
-0.121975000000001,6.86260166666667,-1.16225545521549,0.292590865923793,0.499840852837952,-7.00234149524306
0.132350000000001,9.31169333333333,1.16212594531284,0.292639285848103,0.499874710823099,-7.00248402419497
0.27861,5.710925,1.16209397906497,0.292651238147786,0.499874710823099,-7.0025192023801
0.126380000000001,9.11324,1.16208198435956,0.292655723121767,0.499874710823099,-7.00253240214992
0.13541,8.48196666666667,1.16198926855754,0.292690392749929,0.499894002223216,-7.00263442997572
0.162695,2.72691833333333,1.1619714829708,0.292697043798055,0.499894002223216,-7.00265400131344
-0.168094999999999,4.70010666666667,-1.1617742284442,0.292770817296557,0.4999943531581,-7.00287104884381
-0.21739,3.555615,-1.16169452921867,0.292800629483418,0.50001327266705,-7.00295873892752
-0.21389,4.52239,-1.16161204334619,0.29283148679945,0.50001327266705,-7.00304949120091
0.192245,3.39103,1.16159296082695,0.292838625819623,0.50001327266705,-7.00307048553474
0.141654999999999,7.816295,1.16158404166142,0.29284196264769,0.50001327266705,-7.00308029821005
-0.130965,7.069815,-1.16146879878833,0.292885080132339,0.500061250803328,-7.00320708183346
0.177635,5.42221666666667,1.16140124724655,0.292910356716254,0.500078764681389,-7.00328139462132
-0.133864999999999,7.89370833333333,-1.16125627507196,0.292964609079066,0.500145743873342,-7.0034408682079
-0.20366,3.77414666666667,-1.16111851051923,0.293016172199207,0.500192013235784,-7.00359240197475
0.192460000000001,7.66451,1.16107348505091,0.293033026226999,0.500192013235784,-7.00364192525072
0.19934,3.716795,1.16103107242446,0.293048902975623,0.500192013235784,-7.00368857360649
0.206425,5.075025,1.16102333285189,0.293051800288425,0.500192013235784,-7.00369708601468
-0.144795,5.063195,-1.1608604587663,0.293112778017305,0.50027044798002,-7.00387621589202
0.115450000000003,10.7336166666667,1.16059319975815,0.293212859694706,0.500415611955644,-7.00417011576878
0.11795,10.6978333333333,1.16051317078596,0.293242834239028,0.500441117915889,-7.00425811415892
0.31643,3.625735,1.16040062609598,0.293284991894595,0.500482445148359,-7.00438185998323
-0.127449999999998,10.9759833333333,-1.16036827155441,0.293297112417933,0.500482445148359,-7.00441743329354
-0.228270000000001,4.60302333333333,-1.16029607276426,0.293324160785779,0.500499181117266,-7.00449681255118
0.786395000000001,3.70998166666667,1.16026184938355,0.29333698289646,0.500499181117266,-7.00453443853725
-0.22127,2.54687,-1.16020550287665,0.293358094697557,0.500509555192896,-7.00459638573349
0.151010000000001,6.74209833333333,1.16006106759277,0.293412217420152,0.500576246525532,-7.00475516912124
-0.162595,4.643065,-1.15989047275439,0.293476153735764,0.500644794872209,-7.00494269522253
0.117690000000001,6.59499333333333,1.15987362564724,0.293482468423901,0.500644794872209,-7.00496121346625
0.156835000000002,6.69906333333333,1.1596715827431,0.293558207943007,0.500748342719176,-7.00518328509961
-0.16628,5.94971,-1.15950323335165,0.293621329703785,0.500797933960087,-7.00536830513845
-0.16628,5.94971,-1.15950323335165,0.293621329703785,0.500797933960087,-7.00536830513845
0.185165000000002,7.14869,1.1594436933736,0.293643656722707,0.500797933960087,-7.00543373709017
-0.192805,6.56228833333333,-1.15943360056635,0.293647441590436,0.500797933960087,-7.00544482846123
-0.160579999999998,9.1887,-1.15934450936373,0.293680853190513,0.500812603267333,-7.00554273163095
0.162035000000001,6.09912833333333,1.15931451472238,0.293692102726565,0.500812603267333,-7.00557569199559
0.17678,2.743285,1.15929035166007,0.293701165390312,0.500812603267333,-7.00560224380511
-0.1182,9.15062166666667,-1.15920898859028,0.293731683417789,0.50083604675659,-7.00569164790295
-0.21575,5.66091333333333,-1.15915681132285,0.293751255742185,0.50083604675659,-7.00574897978235
0.245674999999999,6.48444666666667,1.1590876824466,0.293777188552589,0.50083604675659,-7.00582493550309
-0.19048,1.91882666666667,-1.15907771444793,0.293780928082204,0.50083604675659,-7.00583588766683
0.127295000000004,9.35972,1.15904487749176,0.293793247271711,0.50083604675659,-7.00587196629036
-0.16834,2.04284666666667,-1.15898325749785,0.293816365975695,0.50083604675659,-7.00593966773353
-0.15657,2.22717166666667,-1.15897302775153,0.293820204142813,0.50083604675659,-7.00595090686964
-0.255039999999999,4.07433666666667,-1.15889770744089,0.293848465406574,0.500858579608021,-7.0060336573253
0.138280000000002,9.10414833333333,1.15881446619772,0.293879701445281,0.500886180334946,-7.00612510627661
0.272799999999998,6.45799833333333,1.15864615053728,0.293942870165068,0.500968201253328,-7.00631000586568
0.111174999999999,10.0505916666667,1.15840661945546,0.29403278615832,0.501095796945112,-7.00657310939167
-0.295575,2.37608666666667,-1.15822560664879,0.294100751095085,0.501185972117972,-7.00677191379446
-0.111550000000003,10.17715,-1.15810040086439,0.294147770076069,0.501199058361147,-7.00690941485777
0.20438,2.55008666666667,1.15809895807095,0.29414831193128,0.501199058361147,-7.00691099928147
-0.158824999999999,7.81447166666667,-1.15805388203632,0.294165241111092,0.501199058361147,-7.00696049954967
-0.12748,10.0610966666667,-1.15804483302585,0.294168639743878,0.501199058361147,-7.00697043658296
0.217845,7.96449,1.1578695352602,0.29423448486447,0.501285593662109,-7.0071629278076
-0.129079999999998,9.57083166666667,-1.15775317213294,0.294278200048646,0.501328714886513,-7.0072906941762
-0.123449999999999,5.17713166666667,-1.157722010329,0.294289907834694,0.501328714886513,-7.00732490841377
-0.29931,8.53523166666667,-1.15765656198948,0.294314498705519,0.501344956433094,-7.00739676587109
-0.248319999999999,5.76396333333333,-1.1575517774677,0.29435387302808,0.50138637764559,-7.00751180639554
-0.231009999999999,5.52751666666667,-1.15740666854128,0.294408407335986,0.501453615993981,-7.00767110765971
-0.110445000000003,6.70164666666667,-1.15716671796497,0.294498603794446,0.501528340764798,-7.00793449977579
-0.201915000000001,6.35831666666667,-1.15716548079096,0.294499068904902,0.501528340764798,-7.00793585772686
-0.11807,6.34886666666667,-1.15714282902545,0.29450758485445,0.501528340764798,-7.00796072067658
0.308715,3.44739166666667,1.15712968072811,0.294512528064814,0.501528340764798,-7.00797515232724
0.136844999999999,8.13490666666667,1.15708440369832,0.294529550883134,0.50153167923472,-7.00802484790257
-0.1331,7.016815,-1.15683597009717,0.294622969630627,0.501665099452364,-7.00829750477883
-0.182384999999999,6.590005,-1.15679070567176,0.294639993209924,0.501668431883353,-7.00834717881538
0.127909999999999,7.543385,1.15667107404461,0.29468498976501,0.501690401320611,-7.00847845910826
-0.117500000000001,11.8908,-1.15664139887645,0.294696152281373,0.501690401320611,-7.00851102249658
-0.1532,4.32882666666667,-1.15663622712167,0.294698097709398,0.501690401320611,-7.00851669755486
-0.116,10.0811,-1.15657817766343,0.294719934585761,0.501696954844857,-7.00858039519155
0.150185,2.59458833333333,1.15654588757465,0.294732081980967,0.501696954844857,-7.00861582624151
0.183600000000002,6.24113666666667,1.15644557960275,0.294769820168817,0.501735543510946,-7.0087258876376
-0.229605000000001,6.59374666666667,-1.15621794749522,0.294855476098666,0.501845511449733,-7.00897563185917
-0.174234999999999,4.90104166666667,-1.15619378374456,0.294864569961335,0.501845511449733,-7.0090021411048
-0.171575,6.83084333333333,-1.15612554470816,0.294890252561892,0.501863569616831,-7.00907700204886
0.245985,4.98996,1.15601914032017,0.29493030300758,0.501906076829366,-7.00919372651537
0.19717,7.04768166666667,1.15587132700876,0.294985947484408,0.501975115929285,-7.00935586522348
-0.131940000000001,6.14741333333333,-1.1557304921014,0.295038973347664,0.50203969212782,-7.0095103374173
0.140039999999997,6.95765,1.15565663609241,0.295066784214595,0.502059651662912,-7.00959134042946
-0.299465000000001,3.70835833333333,-1.15561368582889,0.295082958399729,0.502059651662912,-7.00963844550908
-0.17525,10.8232,-1.15557922058593,0.295095937853106,0.502059651662912,-7.00967624399088
0.144015000000001,4.78009833333333,1.15547277886095,0.295136026426365,0.502102200690716,-7.00979297566652
0.496869999999999,2.85218,1.15538758578926,0.295168115613709,0.50213113705562,-7.00988639979665
0.139150000000001,7.669655,1.15521193193112,0.295234287634628,0.502218048195066,-7.01007901141744
-0.128695,4.596355,-1.15485064040695,0.295370432928335,0.502423974723615,-7.01047512597537
-0.16133,4.89031,-1.15479168837882,0.295392652920262,0.502436103610848,-7.01053975289037
0.167494999999997,7.15813833333333,1.15459047759074,0.295468503427356,0.502530096319568,-7.01076031758147
-0.115445,6.803105,-1.1545650292332,0.295478097899045,0.502530096319568,-7.01078821206926
0.226625000000001,7.25735333333333,1.15432473619842,0.295568705763364,0.502650082093544,-7.01105158383398
-0.135815000000002,6.55541833333333,-1.15429435163412,0.295580164646761,0.502650082093544,-7.01108488426603
-0.225075,3.33254,-1.15425783897909,0.295593935113484,0.502650082093544,-7.01112490016358
-0.44037,3.49673666666667,-1.15414270341861,0.295637361220874,0.50269825434437,-7.01125107744228
0.13378,2.20273833333333,1.15409750984263,0.295654408551123,0.50270156980681,-7.011300603061
-0.341814999999999,4.98635666666667,-1.15396179938202,0.295705604564571,0.502762945015652,-7.01144931494645
-0.150070000000001,3.48174666666667,-1.15388568879705,0.295734320198181,0.502786094441605,-7.01153271244037
0.260699999999998,11.0014666666667,1.15362217546742,0.295833759240824,0.502929474187773,-7.0118214287867
-0.230145,8.83261666666667,-1.15332509469446,0.295945899764294,0.503094431227432,-7.01214687458821
0.212245,5.46774166666667,1.15321492835655,0.295987494086516,0.503139452246208,-7.01226754646076
-0.18748,6.60785166666667,-1.15315938819809,0.296008465695995,0.503148560557329,-7.01232838028642
-0.200005,3.37674,-1.15310475825865,0.296029094860213,0.503148560557329,-7.01238821538582
-0.2231,3.321625,-1.15304399259872,0.296052042427091,0.503148560557329,-7.01245476877789
0.192939999999998,7.219265,1.15304067310551,0.296053296045866,0.503148560557329,-7.01245840438013
0.134650000000001,10.264,1.15294561135287,0.296089198404003,0.503183894210079,-7.0125625159599
-0.17511,5.41858833333333,-1.15285840891222,0.296122135799003,0.503214185755814,-7.0126580153974
0.206170000000003,6.30678833333333,1.15248733763561,0.296262329075682,0.503426729840929,-7.01306434323635
-0.14464,5.18845666666667,-1.15243326402075,0.29628276322582,0.503435760723114,-7.01312354784583
-0.12252,9.59506833333333,-1.15214828968902,0.29639047364661,0.503593080625156,-7.01343553497022
0.236165000000001,3.35703166666667,1.15198917218937,0.296450629202961,0.503643890023521,-7.01360971466506
0.236165000000001,3.35703166666667,1.15198917218937,0.296450629202961,0.503643890023521,-7.01360971466506
0.133700000000001,9.919705,1.15180670214445,0.296519626292327,0.503735407992633,-7.01380943930582
-0.121550000000001,11.3706,-1.15170405449033,0.296558446347529,0.503775653692857,-7.01392178491703
-0.164899999999999,5.59302833333333,-1.15157534391603,0.296607129250241,0.503827134052799,-7.01406264713983
0.194965000000001,5.79271166666667,1.15151851554182,0.296628625943885,0.503827134052799,-7.01412483764232
0.183044999999999,5.47129666666667,1.15147457468744,0.296645248543217,0.503827134052799,-7.01417292331174
0.247240000000001,5.118745,1.15142468838099,0.296664121247718,0.503827134052799,-7.01422751388532
0.150009999999998,9.12199666666667,1.15142393066155,0.296664407911799,0.503827134052799,-7.01422834304632
-0.29489,4.65870833333333,-1.15123553082924,0.296735691642525,0.503922493222888,-7.01443449575862
-0.176015,6.279265,-1.15117491136727,0.296758631002515,0.50392270265845,-7.01450082297635
-0.166285000000001,7.04215166666667,-1.1511552187601,0.296766083323709,0.50392270265845,-7.01452236932177
0.140834999999998,7.513155,1.15101648648822,0.296818588675892,0.503986157426882,-7.0146741545635
0.160760000000001,4.187525,1.15097267943302,0.296835169786208,0.503988610900585,-7.01472208098027
-0.326585000000001,2.56151666666667,-1.15090619053952,0.296860337566848,0.504005642461928,-7.0147948199634
-0.122584999999998,4.80213833333333,-1.15079478240669,0.296902512565057,0.504051545448361,-7.01491669489915
0.51449,3.06686,1.15069793809159,0.296939178426908,0.504088091367429,-7.01502263185733
-0.121869999999999,5.23795333333333,-1.15055398375657,0.296993687631951,0.504112917497372,-7.0151800918398
-0.249675000000001,4.20116,-1.15053381959692,0.297001323603522,0.504112917497372,-7.01520214681375
-0.213595,3.23754166666667,-1.15051270512362,0.297009319630594,0.504112917497372,-7.01522524095873
-0.185649999999999,3.331815,-1.15049939007751,0.297014362118612,0.504112917497372,-7.01523980427622
-0.130669999999999,5.97967166666667,-1.15040888439864,0.297048639114151,0.504145396635093,-7.01533879202168
0.181085000000001,5.37064333333333,1.15013022364288,0.297154196983001,0.504298842861518,-7.01564353842682
-0.232394999999999,5.13319833333333,-1.15002431728719,0.297194323213867,0.504341235413697,-7.01575934685925
-0.190674999999999,5.04709666666667,-1.14998081389994,0.297210807303955,0.504343504780338,-7.01580691584505
0.145865,7.63363,1.14987002795984,0.29725278931864,0.504389039695396,-7.01592805026305
-0.348755,3.889255,-1.14981616059173,0.297273204045488,0.504397975698258,-7.01598694677185
-0.14616,5.422475,-1.14944328330696,0.297414550624875,0.504587868335654,-7.01639458993864
-0.19949,6.56465833333333,-1.14942286635829,0.297422291744837,0.504587868335654,-7.01641690815029
0.263609999999999,1.91362666666667,1.1494010013549,0.297430582089194,0.504587868335654,-7.01644080899175
0.148204999999999,8.37241,1.14926562138809,0.297481917239623,0.504649245889939,-7.01658878788478
0.246775,5.370555,1.14908361167391,0.297550946070363,0.504728111666311,-7.01678771915311
-0.210914999999999,5.76423166666667,-1.14906310580513,0.297558723969417,0.504728111666311,-7.01681013025019
-0.160419999999998,7.83634333333333,-1.14860863750156,0.297731149161229,0.50499485882642,-7.01730676066062
-0.178974999999999,6.57597333333333,-1.14846215734332,0.297786742000025,0.505063424428222,-7.01746680436741
0.19086,5.65297833333333,1.14841094909706,0.297806178898595,0.505070663616691,-7.01752275135379
0.576274999999999,4.63704,1.14815629138936,0.297902854443499,0.505208889905531,-7.01780095192461
0.190844999999999,5.18383,1.14789084439311,0.298003654619204,0.505354096656767,-7.01809089880725
-0.360319999999999,3.40182166666667,-1.14759605601243,0.298115631155346,0.50551824050619,-7.01841284680111
-0.185520000000001,5.19336333333333,-1.14747617142985,0.298161180126949,0.505569731358508,-7.0185437620901
-0.120815,6.45945833333333,-1.14723557023495,0.298252612229046,0.505689730024093,-7.01880647582849
0.206535000000001,1.82428,1.14721001723313,0.298262324171642,0.505689730024093,-7.01883437529457
0.136160000000002,8.64973,1.14714930530872,0.29828540007342,0.505703104187611,-7.018900660698
0.210725,5.675705,1.14689218471895,0.298383145640453,0.505843063000365,-7.01918136151827
0.116144999999999,8.03035,1.14662133517669,0.298486140079431,0.505969015648,-7.01947700840984
-0.151470000000002,6.529815,-1.14661688397178,0.298487832969146,0.505969015648,-7.01948186678066
-0.191395,6.527065,-1.14641797717606,0.298563489951302,0.506061688783402,-7.01969895634549
-0.123860000000001,8.0885,-1.1463614680918,0.298584986975197,0.506061688783402,-7.01976062688769
